Date,Sector,Ticker,Change(%)
2026-06-09,Industrials,XLI,-0.32
2026-06-09,Consumer Staples,XLP,-0.44
2026-06-09,Communication Services,XLC,-0.52
2026-06-09,Financials,XLF,-0.63
2026-06-09,Materials,XLB,-1.32
2026-06-09,Real Estate,XLRE,-1.5
2026-06-09,Utilities,XLU,-1.87
2026-06-09,Real Estate,XLRE,2.13
2026-06-09,Materials,XLB,1.62
2026-06-09,Healthcare,XLV,1.26
2026-06-09,Consumer Staples,XLP,1.24
2026-06-09,Industrials,XLI,1.13
2026-06-09,Utilities,XLU,1.06
2026-06-09,Financials,XLF,0.94
2026-06-09,Consumer Discretionary,XLY,0.42
2026-06-09,Communication Services,XLC,0.35
2026-06-09,Energy,XLE,-1.61
2026-06-09,Technology,XLK,-1.85
2026-06-10,Technology,XLK,nan
2026-06-10,Financials,XLF,nan
2026-06-10,Healthcare,XLV,nan
2026-06-10,Energy,XLE,nan
2026-06-10,Consumer Discretionary,XLY,nan
2026-06-10,Consumer Staples,XLP,nan
2026-06-10,Industrials,XLI,nan
2026-06-10,Communication Services,XLC,nan
2026-06-10,Utilities,XLU,nan
2026-06-10,Materials,XLB,nan
2026-06-10,Real Estate,XLRE,nan
2026-06-10,Consumer Staples,XLP,1.65
2026-06-10,Energy,XLE,1.5
2026-06-10,Utilities,XLU,0.05
2026-06-10,Real Estate,XLRE,0.04
2026-06-10,Communication Services,XLC,-0.42
2026-06-10,Financials,XLF,-0.44
2026-06-10,Healthcare,XLV,-1.11
2026-06-10,Consumer Discretionary,XLY,-2.05
2026-06-10,Technology,XLK,-2.29
2026-06-10,Materials,XLB,-2.3
2026-06-10,Industrials,XLI,-3.38
2026-06-11,Technology,XLK,1.8
2026-06-11,Industrials,XLI,1.43
2026-06-11,Materials,XLB,1.39
2026-06-11,Utilities,XLU,0.86
2026-06-11,Consumer Discretionary,XLY,0.77
2026-06-11,Healthcare,XLV,0.4
2026-06-11,Real Estate,XLRE,0.36
2026-06-11,Energy,XLE,0.19
2026-06-11,Financials,XLF,0.15
2026-06-11,Consumer Staples,XLP,-0.13
2026-06-11,Communication Services,XLC,-0.14
2026-06-11,Technology,XLK,3.73
2026-06-11,Materials,XLB,3.27
2026-06-11,Industrials,XLI,3.24
2026-06-11,Consumer Discretionary,XLY,2.48
2026-06-11,Communication Services,XLC,1.0
2026-06-11,Healthcare,XLV,0.81
2026-06-11,Financials,XLF,0.75
2026-06-11,Utilities,XLU,0.11
2026-06-11,Real Estate,XLRE,-0.16
2026-06-11,Consumer Staples,XLP,-0.26
2026-06-11,Energy,XLE,-1.94
2026-06-12,Technology,XLK,3.73
2026-06-12,Materials,XLB,3.27
2026-06-12,Industrials,XLI,3.24
2026-06-12,Consumer Discretionary,XLY,2.48
2026-06-12,Communication Services,XLC,1.0
2026-06-12,Healthcare,XLV,0.81
2026-06-12,Financials,XLF,0.75
2026-06-12,Utilities,XLU,0.11
2026-06-12,Real Estate,XLRE,-0.16
2026-06-12,Consumer Staples,XLP,-0.26
2026-06-12,Energy,XLE,-1.94
2026-06-12,Materials,XLB,1.87
2026-06-12,Financials,XLF,1.37
2026-06-12,Utilities,XLU,1.09
2026-06-12,Real Estate,XLRE,0.98
2026-06-12,Technology,XLK,0.87
2026-06-12,Energy,XLE,0.75
2026-06-12,Consumer Staples,XLP,0.65
2026-06-12,Industrials,XLI,0.59
2026-06-12,Consumer Discretionary,XLY,0.26
2026-06-12,Healthcare,XLV,-0.18
2026-06-12,Communication Services,XLC,-0.42
2026-06-13,Materials,XLB,1.87
2026-06-13,Financials,XLF,1.37
2026-06-13,Utilities,XLU,1.09
2026-06-13,Real Estate,XLRE,0.98
2026-06-13,Technology,XLK,0.87
2026-06-13,Energy,XLE,0.75
2026-06-13,Consumer Staples,XLP,0.65
2026-06-13,Industrials,XLI,0.59
2026-06-13,Consumer Discretionary,XLY,0.26
2026-06-13,Healthcare,XLV,-0.18
2026-06-13,Communication Services,XLC,-0.42
2026-06-13,Materials,XLB,1.87
2026-06-13,Financials,XLF,1.37
2026-06-13,Utilities,XLU,1.09
2026-06-13,Real Estate,XLRE,0.98
2026-06-13,Technology,XLK,0.87
2026-06-13,Energy,XLE,0.75
2026-06-13,Consumer Staples,XLP,0.65
2026-06-13,Industrials,XLI,0.59
2026-06-13,Consumer Discretionary,XLY,0.26
2026-06-13,Healthcare,XLV,-0.18
2026-06-13,Communication Services,XLC,-0.42
2026-06-14,Materials,XLB,1.87
2026-06-14,Financials,XLF,1.37
2026-06-14,Utilities,XLU,1.09
2026-06-14,Real Estate,XLRE,0.98
2026-06-14,Technology,XLK,0.87
2026-06-14,Energy,XLE,0.75
2026-06-14,Consumer Staples,XLP,0.65
2026-06-14,Industrials,XLI,0.59
2026-06-14,Consumer Discretionary,XLY,0.26
2026-06-14,Healthcare,XLV,-0.18
2026-06-14,Communication Services,XLC,-0.42
2026-06-14,Materials,XLB,1.87
2026-06-14,Financials,XLF,1.37
2026-06-14,Utilities,XLU,1.09
2026-06-14,Real Estate,XLRE,0.98
2026-06-14,Technology,XLK,0.87
2026-06-14,Energy,XLE,0.75
2026-06-14,Consumer Staples,XLP,0.65
2026-06-14,Industrials,XLI,0.59
2026-06-14,Consumer Discretionary,XLY,0.26
2026-06-14,Healthcare,XLV,-0.18
2026-06-14,Communication Services,XLC,-0.42
2026-06-15,Technology,XLK,3.48
2026-06-15,Consumer Discretionary,XLY,1.84
2026-06-15,Industrials,XLI,1.78
2026-06-15,Materials,XLB,1.0
2026-06-15,Financials,XLF,0.99
2026-06-15,Communication Services,XLC,0.47
2026-06-15,Utilities,XLU,0.4
2026-06-15,Real Estate,XLRE,-0.35
2026-06-15,Healthcare,XLV,-0.39
2026-06-15,Consumer Staples,XLP,-0.51
2026-06-15,Energy,XLE,-3.09
2026-06-15,Technology,XLK,3.78
2026-06-15,Consumer Discretionary,XLY,1.69
2026-06-15,Industrials,XLI,1.42
2026-06-15,Materials,XLB,0.61
2026-06-15,Communication Services,XLC,0.48
2026-06-15,Utilities,XLU,0.47
2026-06-15,Financials,XLF,0.41
2026-06-15,Consumer Staples,XLP,-0.4
2026-06-15,Healthcare,XLV,-0.6
2026-06-15,Real Estate,XLRE,-0.82
2026-06-15,Energy,XLE,-3.48
2026-06-16,Real Estate,XLRE,0.61
2026-06-16,Communication Services,XLC,-0.63
2026-06-16,Financials,XLF,1.47
2026-06-16,Utilities,XLU,0.72
2026-06-16,Industrials,XLI,0.65
2026-06-16,Materials,XLB,0.42
2026-06-16,Real Estate,XLRE,0.24
2026-06-16,Consumer Staples,XLP,0.13
2026-06-16,Communication Services,XLC,0.12
2026-06-16,Healthcare,XLV,0.03
2026-06-16,Consumer Discretionary,XLY,-0.09
2026-06-16,Energy,XLE,-0.34
2026-06-16,Technology,XLK,-2.79
2026-06-17,Technology,XLK,0.98
2026-06-17,Industrials,XLI,0.52
2026-06-17,Financials,XLF,0.26
2026-06-17,Materials,XLB,0.17
2026-06-17,Utilities,XLU,-0.01
2026-06-17,Consumer Staples,XLP,-0.33
2026-06-17,Consumer Discretionary,XLY,-0.35
2026-06-17,Healthcare,XLV,-0.46
2026-06-17,Energy,XLE,-0.7
2026-06-17,Industrials,XLI,-0.14
2026-06-17,Technology,XLK,-0.34
2026-06-17,Financials,XLF,-0.55
2026-06-17,Energy,XLE,-1.25
2026-06-17,Materials,XLB,-1.33
2026-06-17,Utilities,XLU,-1.33
2026-06-17,Healthcare,XLV,-1.46
2026-06-17,Consumer Staples,XLP,-2.23
2026-06-17,Real Estate,XLRE,-2.51
2026-06-17,Consumer Discretionary,XLY,-2.51
2026-06-17,Communication Services,XLC,-2.78
2026-06-18,Industrials,XLI,-0.14
2026-06-18,Technology,XLK,-0.34
2026-06-18,Financials,XLF,-0.55
2026-06-18,Energy,XLE,-1.25
2026-06-18,Materials,XLB,-1.33
2026-06-18,Utilities,XLU,-1.33
2026-06-18,Healthcare,XLV,-1.46
2026-06-18,Consumer Staples,XLP,-2.23
2026-06-18,Real Estate,XLRE,-2.51
2026-06-18,Consumer Discretionary,XLY,-2.51
2026-06-18,Communication Services,XLC,-2.78
2026-06-18,Technology,XLK,3.04
2026-06-18,Consumer Discretionary,XLY,1.45
2026-06-18,Industrials,XLI,0.73
2026-06-18,Utilities,XLU,0.67
2026-06-18,Communication Services,XLC,0.23
2026-06-18,Real Estate,XLRE,-0.25
2026-06-18,Materials,XLB,-0.4
2026-06-18,Consumer Staples,XLP,-0.45
2026-06-18,Healthcare,XLV,-0.87
2026-06-18,Financials,XLF,-0.89
2026-06-18,Energy,XLE,-1.65
2026-06-19,Technology,XLK,3.04
2026-06-19,Consumer Discretionary,XLY,1.45
2026-06-19,Industrials,XLI,0.73
2026-06-19,Utilities,XLU,0.67
2026-06-19,Communication Services,XLC,0.23
2026-06-19,Real Estate,XLRE,-0.25
2026-06-19,Materials,XLB,-0.4
2026-06-19,Consumer Staples,XLP,-0.45
2026-06-19,Healthcare,XLV,-0.87
2026-06-19,Financials,XLF,-0.89
2026-06-19,Energy,XLE,-1.65
2026-06-19,Technology,XLK,3.04
2026-06-19,Consumer Discretionary,XLY,1.45
2026-06-19,Industrials,XLI,0.73
2026-06-19,Utilities,XLU,0.67
2026-06-19,Communication Services,XLC,0.23
2026-06-19,Materials,XLB,-0.4
2026-06-19,Consumer Staples,XLP,-0.45
2026-06-19,Healthcare,XLV,-0.87
2026-06-19,Financials,XLF,-0.89
2026-06-19,Energy,XLE,-1.65
2026-06-19,Real Estate,XLRE,nan
2026-06-20,Technology,XLK,3.04
2026-06-20,Consumer Discretionary,XLY,1.45
2026-06-20,Industrials,XLI,0.73
2026-06-20,Utilities,XLU,0.67
2026-06-20,Communication Services,XLC,0.23
2026-06-20,Real Estate,XLRE,-0.25
2026-06-20,Materials,XLB,-0.4
2026-06-20,Consumer Staples,XLP,-0.45
2026-06-20,Healthcare,XLV,-0.87
2026-06-20,Financials,XLF,-0.89
2026-06-20,Energy,XLE,-1.65
2026-06-20,Technology,XLK,3.04
2026-06-20,Consumer Discretionary,XLY,1.45
2026-06-20,Industrials,XLI,0.73
2026-06-20,Utilities,XLU,0.67
2026-06-20,Communication Services,XLC,0.23
2026-06-20,Real Estate,XLRE,-0.25
2026-06-20,Materials,XLB,-0.4
2026-06-20,Consumer Staples,XLP,-0.45
2026-06-20,Healthcare,XLV,-0.87
2026-06-20,Financials,XLF,-0.89
2026-06-20,Energy,XLE,-1.65
2026-06-21,Technology,XLK,3.04
2026-06-21,Consumer Discretionary,XLY,1.45
2026-06-21,Industrials,XLI,0.73
2026-06-21,Utilities,XLU,0.67
2026-06-21,Communication Services,XLC,0.23
2026-06-21,Real Estate,XLRE,-0.25
2026-06-21,Materials,XLB,-0.4
2026-06-21,Consumer Staples,XLP,-0.45
2026-06-21,Healthcare,XLV,-0.87
2026-06-21,Financials,XLF,-0.89
2026-06-21,Energy,XLE,-1.65
2026-06-21,Technology,XLK,3.04
2026-06-21,Consumer Discretionary,XLY,1.45
2026-06-21,Industrials,XLI,0.73
2026-06-21,Utilities,XLU,0.67
2026-06-21,Communication Services,XLC,0.23
2026-06-21,Real Estate,XLRE,-0.25
2026-06-21,Materials,XLB,-0.4
2026-06-21,Consumer Staples,XLP,-0.45
2026-06-21,Healthcare,XLV,-0.87
2026-06-21,Financials,XLF,-0.89
2026-06-21,Energy,XLE,-1.65
2026-06-22,Industrials,XLI,0.4
2026-06-22,Technology,XLK,0.39
2026-06-22,Real Estate,XLRE,0.33
2026-06-22,Financials,XLF,0.32
2026-06-22,Utilities,XLU,0.26
2026-06-22,Healthcare,XLV,-0.03
2026-06-22,Materials,XLB,-0.25
2026-06-22,Consumer Staples,XLP,-0.43
2026-06-22,Energy,XLE,-0.61
2026-06-22,Consumer Discretionary,XLY,-1.13
2026-06-22,Communication Services,XLC,-2.61
2026-06-22,Energy,XLE,0.54
2026-06-22,Industrials,XLI,0.49
2026-06-22,Healthcare,XLV,0.44
2026-06-22,Technology,XLK,0.37
2026-06-22,Real Estate,XLRE,0.36
2026-06-22,Financials,XLF,0.24
2026-06-22,Utilities,XLU,-0.09
2026-06-22,Materials,XLB,-0.37
2026-06-22,Consumer Staples,XLP,-1.34
2026-06-22,Consumer Discretionary,XLY,-1.89
2026-06-22,Communication Services,XLC,-2.37
2026-06-23,Energy,XLE,1.26
2026-06-23,Real Estate,XLRE,1.24
2026-06-23,Healthcare,XLV,0.88
2026-06-23,Industrials,XLI,0.74
2026-06-23,Financials,XLF,0.59
2026-06-23,Utilities,XLU,0.55
2026-06-23,Technology,XLK,0.49
2026-06-23,Materials,XLB,0.01
2026-06-23,Consumer Staples,XLP,-0.66
2026-06-23,Consumer Discretionary,XLY,-1.7
2026-06-23,Communication Services,XLC,-2.11
2026-06-23,Consumer Staples,XLP,1.87
2026-06-23,Healthcare,XLV,1.41
2026-06-23,Real Estate,XLRE,1.41
2026-06-23,Utilities,XLU,0.78
2026-06-23,Energy,XLE,0.74
2026-06-23,Communication Services,XLC,0.38
2026-06-23,Financials,XLF,0.34
2026-06-23,Consumer Discretionary,XLY,-1.03
2026-06-23,Materials,XLB,-1.45
2026-06-23,Industrials,XLI,-2.01
2026-06-23,Technology,XLK,-4.14
2026-06-24,Consumer Staples,XLP,1.87
2026-06-24,Healthcare,XLV,1.41
2026-06-24,Real Estate,XLRE,1.41
2026-06-24,Utilities,XLU,0.78
2026-06-24,Energy,XLE,0.74
2026-06-24,Communication Services,XLC,0.38
2026-06-24,Financials,XLF,0.34
2026-06-24,Consumer Discretionary,XLY,-1.03
2026-06-24,Materials,XLB,-1.45
2026-06-24,Industrials,XLI,-2.01
2026-06-24,Technology,XLK,-4.14
2026-06-24,Industrials,XLI,1.16
2026-06-24,Consumer Discretionary,XLY,1.15
2026-06-24,Utilities,XLU,1.04
2026-06-24,Consumer Staples,XLP,0.86
2026-06-24,Healthcare,XLV,0.77
2026-06-24,Materials,XLB,0.57
2026-06-24,Real Estate,XLRE,-0.29
2026-06-24,Financials,XLF,-0.3
2026-06-24,Technology,XLK,-0.62
2026-06-24,Communication Services,XLC,-0.68
2026-06-24,Energy,XLE,-1.63
2026-06-25,Industrials,XLI,1.16
2026-06-25,Consumer Discretionary,XLY,1.15
2026-06-25,Utilities,XLU,1.04
2026-06-25,Consumer Staples,XLP,0.86
2026-06-25,Healthcare,XLV,0.77
2026-06-25,Materials,XLB,0.57
2026-06-25,Real Estate,XLRE,-0.29
2026-06-25,Financials,XLF,-0.3
2026-06-25,Technology,XLK,-0.62
2026-06-25,Communication Services,XLC,-0.68
2026-06-25,Energy,XLE,-1.63
2026-06-25,Industrials,XLI,2.17
2026-06-25,Healthcare,XLV,1.49
2026-06-25,Materials,XLB,1.33
2026-06-25,Energy,XLE,0.97
2026-06-25,Technology,XLK,0.83
2026-06-25,Utilities,XLU,0.68
2026-06-25,Real Estate,XLRE,0.18
2026-06-25,Financials,XLF,-0.5
2026-06-25,Consumer Staples,XLP,-0.59
2026-06-25,Communication Services,XLC,-0.9
2026-06-25,Consumer Discretionary,XLY,-1.49
2026-06-26,Industrials,XLI,2.17
2026-06-26,Healthcare,XLV,1.49
2026-06-26,Materials,XLB,1.33
2026-06-26,Energy,XLE,0.97
2026-06-26,Technology,XLK,0.83
2026-06-26,Utilities,XLU,0.68
2026-06-26,Real Estate,XLRE,0.18
2026-06-26,Financials,XLF,-0.5
2026-06-26,Consumer Staples,XLP,-0.59
2026-06-26,Communication Services,XLC,-0.9
2026-06-26,Consumer Discretionary,XLY,-1.49
2026-06-26,Healthcare,XLV,3.03
2026-06-26,Real Estate,XLRE,1.46
2026-06-26,Consumer Staples,XLP,0.92
2026-06-26,Consumer Discretionary,XLY,0.9
2026-06-26,Utilities,XLU,0.76
2026-06-26,Communication Services,XLC,0.57
2026-06-26,Financials,XLF,0.22
2026-06-26,Energy,XLE,-0.46
2026-06-26,Materials,XLB,-0.46
2026-06-26,Industrials,XLI,-1.59
2026-06-26,Technology,XLK,-1.87
2026-06-27,Healthcare,XLV,3.03
2026-06-27,Real Estate,XLRE,1.46
2026-06-27,Consumer Staples,XLP,0.92
2026-06-27,Consumer Discretionary,XLY,0.9
2026-06-27,Utilities,XLU,0.76
2026-06-27,Communication Services,XLC,0.57
2026-06-27,Financials,XLF,0.22
2026-06-27,Energy,XLE,-0.46
2026-06-27,Materials,XLB,-0.46
2026-06-27,Industrials,XLI,-1.59
2026-06-27,Technology,XLK,-1.87
2026-06-27,Technology,XLK,nan
2026-06-27,Financials,XLF,nan
2026-06-27,Healthcare,XLV,nan
2026-06-27,Energy,XLE,nan
2026-06-27,Consumer Discretionary,XLY,nan
2026-06-27,Consumer Staples,XLP,nan
2026-06-27,Industrials,XLI,nan
2026-06-27,Communication Services,XLC,nan
2026-06-27,Utilities,XLU,nan
2026-06-27,Materials,XLB,nan
2026-06-27,Real Estate,XLRE,nan
2026-06-28,Healthcare,XLV,3.03
2026-06-28,Real Estate,XLRE,1.46
2026-06-28,Consumer Staples,XLP,0.92
2026-06-28,Consumer Discretionary,XLY,0.9
2026-06-28,Utilities,XLU,0.76
2026-06-28,Communication Services,XLC,0.57
2026-06-28,Financials,XLF,0.22
2026-06-28,Energy,XLE,-0.46
2026-06-28,Materials,XLB,-0.46
2026-06-28,Industrials,XLI,-1.59
2026-06-28,Technology,XLK,-1.87
2026-06-28,Healthcare,XLV,3.03
2026-06-28,Real Estate,XLRE,1.46
2026-06-28,Consumer Staples,XLP,0.92
2026-06-28,Consumer Discretionary,XLY,0.9
2026-06-28,Utilities,XLU,0.76
2026-06-28,Communication Services,XLC,0.57
2026-06-28,Financials,XLF,0.22
2026-06-28,Energy,XLE,-0.46
2026-06-28,Materials,XLB,-0.46
2026-06-28,Industrials,XLI,-1.59
2026-06-28,Technology,XLK,-1.87
2026-06-29,Communication Services,XLC,1.98
2026-06-29,Consumer Discretionary,XLY,1.73
2026-06-29,Industrials,XLI,1.06
2026-06-29,Energy,XLE,0.59
2026-06-29,Financials,XLF,0.49
2026-06-29,Technology,XLK,0.33
2026-06-29,Consumer Staples,XLP,0.17
2026-06-29,Healthcare,XLV,0.12
2026-06-29,Utilities,XLU,-0.13
2026-06-29,Real Estate,XLRE,-0.24
2026-06-29,Materials,XLB,-1.2
2026-06-29,Consumer Discretionary,XLY,2.4
2026-06-29,Technology,XLK,2.37
2026-06-29,Communication Services,XLC,1.6
2026-06-29,Industrials,XLI,0.86
2026-06-29,Financials,XLF,0.28
2026-06-29,Healthcare,XLV,0.25
2026-06-29,Utilities,XLU,-0.39
2026-06-29,Consumer Staples,XLP,-0.4
2026-06-29,Energy,XLE,-0.48
2026-06-29,Real Estate,XLRE,-0.71
2026-06-29,Materials,XLB,-1.82
2026-06-30,Consumer Discretionary,XLY,2.4
2026-06-30,Technology,XLK,2.37
2026-06-30,Communication Services,XLC,1.6
2026-06-30,Industrials,XLI,0.86
2026-06-30,Financials,XLF,0.28
2026-06-30,Healthcare,XLV,0.25
2026-06-30,Utilities,XLU,-0.39
2026-06-30,Consumer Staples,XLP,-0.4
2026-06-30,Energy,XLE,-0.48
2026-06-30,Real Estate,XLRE,-0.71
2026-06-30,Materials,XLB,-1.82
2026-06-30,Technology,XLK,2.76
2026-06-30,Industrials,XLI,1.35
2026-06-30,Materials,XLB,0.34
2026-06-30,Consumer Discretionary,XLY,0.14
2026-06-30,Financials,XLF,-0.2
2026-06-30,Communication Services,XLC,-0.7
2026-06-30,Energy,XLE,-0.88
2026-06-30,Healthcare,XLV,-1.29
2026-06-30,Utilities,XLU,-1.48
2026-06-30,Consumer Staples,XLP,-1.54
2026-06-30,Real Estate,XLRE,-1.98
2026-07-01,Technology,XLK,2.76
2026-07-01,Industrials,XLI,1.35
2026-07-01,Materials,XLB,0.34
2026-07-01,Consumer Discretionary,XLY,0.14
2026-07-01,Financials,XLF,-0.2
2026-07-01,Communication Services,XLC,-0.7
2026-07-01,Energy,XLE,-0.88
2026-07-01,Healthcare,XLV,-1.29
2026-07-01,Utilities,XLU,-1.48
2026-07-01,Consumer Staples,XLP,-1.54
2026-07-01,Real Estate,XLRE,-1.98
2026-07-01,Communication Services,XLC,2.44
2026-07-01,Financials,XLF,2.18
2026-07-01,Consumer Discretionary,XLY,0.69
2026-07-01,Healthcare,XLV,0.55
2026-07-01,Materials,XLB,0.37
2026-07-01,Real Estate,XLRE,0.34
2026-07-01,Consumer Staples,XLP,0.28
2026-07-01,Energy,XLE,-0.56
2026-07-01,Industrials,XLI,-1.01
2026-07-01,Utilities,XLU,-1.26
2026-07-01,Technology,XLK,-2.57
2026-07-02,Communication Services,XLC,2.44
2026-07-02,Financials,XLF,2.18
2026-07-02,Consumer Discretionary,XLY,0.69
2026-07-02,Healthcare,XLV,0.55
2026-07-02,Materials,XLB,0.37
2026-07-02,Real Estate,XLRE,0.34
2026-07-02,Consumer Staples,XLP,0.28
2026-07-02,Energy,XLE,-0.56
2026-07-02,Industrials,XLI,-1.01
2026-07-02,Utilities,XLU,-1.26
2026-07-02,Technology,XLK,-2.57
2026-07-02,Healthcare,XLV,2.63
2026-07-02,Utilities,XLU,2.21
2026-07-02,Consumer Staples,XLP,2.03
2026-07-02,Materials,XLB,1.94
2026-07-02,Financials,XLF,1.53
2026-07-02,Real Estate,XLRE,1.13
2026-07-02,Energy,XLE,0.78
2026-07-02,Industrials,XLI,0.3
2026-07-02,Communication Services,XLC,-0.13
2026-07-02,Consumer Discretionary,XLY,-0.82
2026-07-02,Technology,XLK,-2.71
2026-07-03,Healthcare,XLV,2.63
2026-07-03,Utilities,XLU,2.21
2026-07-03,Consumer Staples,XLP,2.03
2026-07-03,Materials,XLB,1.94
2026-07-03,Financials,XLF,1.53
2026-07-03,Real Estate,XLRE,1.13
2026-07-03,Energy,XLE,0.78
2026-07-03,Industrials,XLI,0.3
2026-07-03,Communication Services,XLC,-0.13
2026-07-03,Consumer Discretionary,XLY,-0.82
2026-07-03,Technology,XLK,-2.71
2026-07-03,Healthcare,XLV,2.63
2026-07-03,Utilities,XLU,2.21
2026-07-03,Consumer Staples,XLP,2.03
2026-07-03,Materials,XLB,1.94
2026-07-03,Financials,XLF,1.53
2026-07-03,Real Estate,XLRE,1.13
2026-07-03,Energy,XLE,0.78
2026-07-03,Industrials,XLI,0.3
2026-07-03,Communication Services,XLC,-0.13
2026-07-03,Consumer Discretionary,XLY,-0.82
2026-07-03,Technology,XLK,-2.71
2026-07-04,Healthcare,XLV,2.63
2026-07-04,Utilities,XLU,2.21
2026-07-04,Consumer Staples,XLP,2.03
2026-07-04,Materials,XLB,1.94
2026-07-04,Financials,XLF,1.53
2026-07-04,Real Estate,XLRE,1.13
2026-07-04,Energy,XLE,0.78
2026-07-04,Industrials,XLI,0.3
2026-07-04,Communication Services,XLC,-0.13
2026-07-04,Consumer Discretionary,XLY,-0.82
2026-07-04,Technology,XLK,-2.71
2026-07-04,Healthcare,XLV,2.63
2026-07-04,Utilities,XLU,2.21
2026-07-04,Consumer Staples,XLP,2.03
2026-07-04,Materials,XLB,1.94
2026-07-04,Financials,XLF,1.53
2026-07-04,Real Estate,XLRE,1.13
2026-07-04,Energy,XLE,0.78
2026-07-04,Industrials,XLI,0.3
2026-07-04,Communication Services,XLC,-0.13
2026-07-04,Consumer Discretionary,XLY,-0.82
2026-07-04,Technology,XLK,-2.71
2026-07-05,Healthcare,XLV,2.63
2026-07-05,Utilities,XLU,2.21
2026-07-05,Consumer Staples,XLP,2.03
2026-07-05,Materials,XLB,1.94
2026-07-05,Financials,XLF,1.53
2026-07-05,Real Estate,XLRE,1.13
2026-07-05,Energy,XLE,0.78
2026-07-05,Industrials,XLI,0.3
2026-07-05,Communication Services,XLC,-0.13
2026-07-05,Consumer Discretionary,XLY,-0.82
2026-07-05,Technology,XLK,-2.71
2026-07-05,Healthcare,XLV,2.63
2026-07-05,Utilities,XLU,2.21
2026-07-05,Consumer Staples,XLP,2.03
2026-07-05,Materials,XLB,1.94
2026-07-05,Financials,XLF,1.53
2026-07-05,Real Estate,XLRE,1.13
2026-07-05,Energy,XLE,0.78
2026-07-05,Industrials,XLI,0.3
2026-07-05,Communication Services,XLC,-0.13
2026-07-05,Consumer Discretionary,XLY,-0.82
2026-07-05,Technology,XLK,-2.71
2026-07-06,Technology,XLK,1.36
2026-07-06,Industrials,XLI,0.8
2026-07-06,Financials,XLF,0.23
2026-07-06,Energy,XLE,0.12
2026-07-06,Communication Services,XLC,0.1
2026-07-06,Utilities,XLU,-0.13
2026-07-06,Materials,XLB,-0.42
2026-07-06,Real Estate,XLRE,-0.49
2026-07-06,Consumer Staples,XLP,-0.55
2026-07-06,Consumer Discretionary,XLY,-0.79
2026-07-06,Healthcare,XLV,-1.09
2026-07-06,Technology,XLK,1.65
2026-07-06,Financials,XLF,0.93
2026-07-06,Industrials,XLI,0.9
2026-07-06,Consumer Discretionary,XLY,0.76
2026-07-06,Communication Services,XLC,0.56
2026-07-06,Materials,XLB,-0.06
2026-07-06,Energy,XLE,-0.17
2026-07-06,Real Estate,XLRE,-0.87
2026-07-06,Utilities,XLU,-1.01
2026-07-06,Consumer Staples,XLP,-1.05
2026-07-06,Healthcare,XLV,-1.09
2026-07-07,Technology,XLK,1.65
2026-07-07,Financials,XLF,0.93
2026-07-07,Industrials,XLI,0.9
2026-07-07,Consumer Discretionary,XLY,0.76
2026-07-07,Communication Services,XLC,0.56
2026-07-07,Materials,XLB,-0.06
2026-07-07,Energy,XLE,-0.17
2026-07-07,Real Estate,XLRE,-0.87
2026-07-07,Utilities,XLU,-1.01
2026-07-07,Consumer Staples,XLP,-1.05
2026-07-07,Healthcare,XLV,-1.09
2026-07-07,Energy,XLE,2.84
2026-07-07,Healthcare,XLV,1.53
2026-07-07,Real Estate,XLRE,1.35
2026-07-07,Consumer Staples,XLP,0.9
2026-07-07,Utilities,XLU,0.88
2026-07-07,Communication Services,XLC,0.73
2026-07-07,Financials,XLF,-0.16
2026-07-07,Consumer Discretionary,XLY,-0.53
2026-07-07,Materials,XLB,-0.9
2026-07-07,Industrials,XLI,-1.71
2026-07-07,Technology,XLK,-2.39
2026-07-08,Energy,XLE,2.84
2026-07-08,Healthcare,XLV,1.53
2026-07-08,Real Estate,XLRE,1.35
2026-07-08,Consumer Staples,XLP,0.9
2026-07-08,Utilities,XLU,0.88
2026-07-08,Communication Services,XLC,0.73
2026-07-08,Financials,XLF,-0.16
2026-07-08,Consumer Discretionary,XLY,-0.53
2026-07-08,Materials,XLB,-0.9
2026-07-08,Industrials,XLI,-1.71
2026-07-08,Technology,XLK,-2.39
2026-07-08,Energy,XLE,1.76
2026-07-08,Technology,XLK,1.24
2026-07-08,Consumer Staples,XLP,-0.55
2026-07-08,Utilities,XLU,-0.74
2026-07-08,Industrials,XLI,-1.07
2026-07-08,Healthcare,XLV,-1.3
2026-07-08,Communication Services,XLC,-1.41
2026-07-08,Real Estate,XLRE,-1.65
2026-07-08,Consumer Discretionary,XLY,-1.78
2026-07-08,Financials,XLF,-1.93
2026-07-08,Materials,XLB,-2.62
2026-07-09,Technology,XLK,2.18
2026-07-09,Consumer Discretionary,XLY,1.34
2026-07-09,Financials,XLF,1.04
2026-07-09,Communication Services,XLC,0.96
2026-07-09,Industrials,XLI,0.38
2026-07-09,Materials,XLB,0.2
2026-07-09,Real Estate,XLRE,0.18
2026-07-09,Healthcare,XLV,-0.08
2026-07-09,Utilities,XLU,-0.51
2026-07-09,Energy,XLE,-1.4
2026-07-09,Consumer Staples,XLP,-1.41
2026-07-10,Technology,XLK,2.18
2026-07-10,Consumer Discretionary,XLY,1.34
2026-07-10,Financials,XLF,1.04
2026-07-10,Communication Services,XLC,0.96
2026-07-10,Industrials,XLI,0.38
2026-07-10,Materials,XLB,0.2
